product	protein	fat	carbs	calories	price	sale_type	unit_weight	total_package_weight	is_promo
ორცხობილა ვანილით	20	12	62	450	2.2	weight	0	200	0
ორცხობილა ლიმნით	18	10	60	430	2.2	weight	0	200	0
საფანელი "მზეთამზე"	16	9	65	420	1.45	weight	0	220	0
ხლებცი "იამუნა" ხორბლის	12	6	58	380	1.25	weight	0	80	0
ხლებცი "იამუნა" ხორბლის და სიმინდის	11	5	60	370	1.15	weight	0	85	0
ხლებცი "იამუნა" წიწიბურის	15	8	62	410	2.35	weight	0	80	0
სნექი	0	0	0	0	0	package_weight	0	0	0
ჩიფსი კარტოფილის "ჯეკერი" არაჟანი და ხახვი	34	4	50	530	5.95	weight	0	150	0
ჩიფსი კარტოფილის "ლეისი" კლასიკი	32	3.9	52	520	5.4	weight	0	117	0
ჩიფსი კარტოფილის "ლეისი" არაჟანი და ხახვი	35	4.2	51	535	7.85	weight	0	225	0
ჩიფსი კარტოფილის "ლეისი" ორმაგი ბურგერის	36	4.5	49	540	4.95	weight	0	100	0
ჩიფსი კარტოფილის "ლეისი" ბარბექიუს სოუსი	37	4.8	48	545	2.3	weight	0	50	0
ჩიფსი კარტოფილის "ლეისი" STAX არაჟნის და ხახვის	38	5	47	550	9.95	weight	0	140	0
ჩიფსი კარტოფილის "ლეისი" ყველის	33	4.1	51	528	5.4	weight	0	140	0
ჩიფსი კარტოფილის "ლეისი" პიცის და 4 ყველის	36.5	4.7	48.5	542	4.95	weight	0	100	0
ჩიფსი კარტოფილის "ლეისი" ყველის სოუსი	35	4.5	49	535	2.3	weight	0	50	0
ჩიფსი კარტოფილის "ფრიქსი" აჯიკის გემოთი	32.5	4	52.5	525	2.85	weight	0	60	0
ჩიფსი კარტოფილის "ლეისი" რიდჯი პაპრიკა	34.5	4.3	50.5	532	5.4	weight	0	140	0
ჩიფსი სიმინდის "დორიტოსი" აკილი	28	3	60	545	5	weight	0	130	0
ჩიფსი კარტოფილის "ფრიქსი" აჯიკის გემოთი	32.5	4	52.5	525	4.45	weight	0	120	0
ჩიფსი კარტოფილის "ლეისი" პაპრიკა	34	4.2	51	530	5.4	weight	0	155	0
ჩიფსი კარტოფილის "ფრიქსი" ბარბექიუს გემოთი	36	4.5	49	540	2.85	weight	0	60	0
ჩიფსი კარტოფილის "ფრიქსი" ბარბექიუს გემოთი	36	4.5	49	540	4.45	weight	0	120	0
ჩიფსი კარტოფილის "ლეისი" რიბეის სტეიკი წიწაკის სოუსისი	38	5	47	550	5.4	weight	0	140	0
ჩიფსი კარტოფილის "ლეისი" STAX შემწვარი ნეკნების	39	5.2	46	555	9.95	weight	0	140	0
მარილიანი ჩხირი "ქრაქსი" წიწაკით	25	3.5	58	480	2.95	weight	0	123	0
პურის ორცხობილა ბრუსკეტი "მარეტი" ყველის	20	8	55	440	6.75	weight	0	140	0
პურის ორცხობილა ბრუსკეტი "მარეტი" პომიდორი, ზეთისხილი და ორეგანო	22	9	54	450	6.75	weight	0	140	0
მარილიანი ჩხირი "ქრაქსი" სეზამის მარცვლებით	28	4	56	475	2.95	weight	0	110	0
კრეკერი "მაკი" ყაყაჩოს მარცვლებით	24	3.8	60	460	4	weight	0	300	0
მზესუმზირა "ოკერ" მოხალული	48	6	32	580	2.99	weight	0	180	0
მზესუმზირა "ოკერ" მოხალული მარილით	49	6.2	30	585	2.99	weight	0	150	0
სიმინდის ბურბუშელა "აპაჩი"	25	4	62	490	1.95	weight	0	85	0
ჩიფსი სიმინდის "დორიტოსი" ტაგო	30	3.5	60	540	3.2	weight	0	70	0
ჩიფსი სიმინდის "დორიტოსი" ნაჩო	31	3.8	59	545	3.2	weight	0	70	0
ჩიფსი კარტოფილის "ლეისი" კლასიკი	32	3.9	52	520	3.2	weight	0	67	0
ორცხობილა "აპაჩე" ყველის გემოთი	23	3	64	470	0.79	weight	0	35	0
მარილიანი ჩხირი "რამკო"	26	4	58	490	0.5	weight	0	30	0
ორცხობილა "აპაჩე" მწვადის გემოთი	22	2.8	66	465	1	weight	0	35	0
ორცხობილა "ტუკი" ყველის გემოთი	21	3	65	455	4.5	weight	0	100	0
მარილიანი ჩხირი "რამკო"	26	4	58	490	2.3	weight	0	200	0
მარილიანი ჩხირი "პინაკი"	25	3.8	59	485	1.5	weight	0	100	0
მარილიანი ჩხირი "ნეფისი"	27	4.2	57	495	4.5	weight	0	250	0
ნახმი "ფლორა"	18	2.5	45	380	3.35	weight	0	300	0
ბრეცელი "ნეფისი"	24	3.5	60	475	4.5	weight	0	250	0
ტკბილი ჩხირი "რამკო"	18	2.8	62	430	2.4	weight	0	200	0
კრეკერი "კროკო" მარილიანი	22	3	65	460	2.49	weight	0	100	0
კრეკერი პიცის არომატით "კროკო"	23	3.2	64	470	3.2	weight	0	100	0
მარილიანი ჩხირი "კროკო" გრძელი	25	3.8	59	485	5.5	weight	0	250	0
კრეკერისა და ბრეცელის მიქსი "კროკო"	24.5	3.5	60.5	480	5.5	weight	0	250	0
კრეკერი "მხიარული ცხოველები" ტკბილი	20	8	55	440	5	weight	0	400	0
ჩიფსი კარტოფილის "ჯეკერი" ყველის	33	4.1	51	528	5.95	weight	0	150	0
მზესუმზირა "მასტერ ჟარკი" მოხალული	48	6	32	580	1.99	weight	0	140	0
მზესუმზირა "ჯინი" მოხალული	48	6	32	580	3.6	weight	0	140	0
მზესუმზირა "ჯინი" მოხალული მარილით	49	6.2	30	585	3.6	weight	0	140	0
ჩიფსი კარტოფილის "ჯეკერი" ცხარე და პიკანტური	35	4.5	49	535	5.95	weight	0	150	0
ჩიფსი კარტოფილის "ლეისი" პაპრიკა	34	4.2	51	530	1.75	weight	0	37	0
ჩიფსი სიმინდის "დორიტოსი" ტაგო	30	3.5	60	540	5	weight	0	130	0
ჩიფსი კარტოფილის "ლეისი" პაპრიკა	34	4.2	51	530	3.2	weight	0	67	0
ჩიფსი კარტოფილის "ლეისი" პაპრიკა	34	4.2	51	530	7.85	weight	0	225	0
ჩირი "აგროფაი" გარგარის	2	0.3	75	350	12.95	weight	0	240	0
მიწის თხილი "პინაკი" ნაჭუჭში	52	8	14	600	2.95	weight	0	80	0
ფისტაშკა "ბირკა"	45	6	20	570	5.4	weight	0	80	0
ნიგოზი	55	7	12	620	7.95	weight	0	300	0
მიწის თხილი "ოლა!" მოხალული მარილიანი	51	8.5	15	595	3.2	weight	0	120	0
სიმინდის ბურბუშელა "ჩიტოსი" კეტჩუპის	25	4	62	490	1.95	weight	0	50	0
სიმინდის ბურბუშელა "ჩიტოსი" ყველის	26	4.2	61	495	1.95	weight	0	50	0
სიმინდის ბურბუშელა "ჩიტოსი" კეტჩუპი	25	4	62	490	0.99	weight	0	26	0
სიმინდის ბურბუშელა "ჩიტოსი" ყველის	26	4.2	61	495	1.2	weight	0	26	0
ქიშმიში რუხი	0.5	0.1	75	300	6.7	weight	0	500	0
ტყლაპი ტყემლის "აგროფაი"	1	0.2	85	380	1.95	weight	0	70	0
ჩირი "აგროფაი" შავი ქლიავის	0.5	0.1	78	320	9.5	weight	0	240	0
ჩირი "აგროფაი" ფინიკის	0.4	0.1	76	310	4.45	weight	0	240	0
თხილის გული "პინაკი"	62	9	18	650	10.95	weight	0	90	0
ნუშის გული "აგროფაი"	60	7	12	640	10.5	weight	0	130	0
ფისტაშკა "აგროფაი"	45	6	20	570	8.95	weight	0	70	0
კონსერვები	0	0	0	0	0	package_weight	0	0	0
კონსერვი პომიდვრის პასტა "კინგტომი" შუშა	0.2	0	16	80	5.95	weight	0	370	0
კონსერვი პომიდვრის პასტა "ნოსტიმო"	0.3	0.1	18	85	3.95	weight	0	410	0
კონსერვი პომიდვრის გახეხილი "ვიტალე"	0.1	0	5	25	4.5	weight	0	500	0
მარინადი წიწაკის "ნოსტიმო"	0.1	0	3	15	4.95	weight	0	720	0
მარინადი კიტრის "ნოსტიმო" 6-9სმ	0.2	0	3.5	18	3.95	weight	0	670	0
მარინადი ბოსტნეულის ასორტი "ნოსტიმო"	0.3	0.1	4	20	5.25	weight	0	680	0
მარინადი წითელი ბულგარული წიწაკის "სანტატი"	0.2	0	4.5	22	6.5	weight	0	650	0
კონსერვი პომიდორის "რეგია" დაჭრილი	0.2	0	5.5	28	4.45	weight	0	400	0
მარინადი კიტრის "მარნეული"	0.1	0	3.2	16	6.95	weight	0	700	0
მარინადი კიტრის "რენქი" 6-9სმ	0.1	0	3.5	17	4.35	weight	0	720	0
სოუსი პომიდვრის "ნოსტიმო" არაბიატა	0.5	0.1	15	75	4.99	weight	0	350	0
კონსერვი ბოსტნეულის "ნოსტიმო" აჯაფსანდალი	3	0.5	8	65	5.75	weight	0	450	0
კონსერვი ბოსტნეულის "ნოსტიმო" ბადრიჯნის ხიზილალა	4	0.6	7	70	5.55	weight	0	470	0
კონსერვი ბოსტნეულის "ნოსტიმო" აივარი	3.5	0.5	9	68	5.95	weight	0	360	0
მარინადი ბოსტნეულის ასორტი "თუქაში"	0.4	0.1	4.5	25	5.25	weight	0	720	0
კონსერვი ზეთისხილის "Mioliva" შავი უკურკო	14	2	3	145	5.95	weight	0	400	0
კონსერვი ზეთისხილის "Mioliva" მწვანე უკურკო	14	2	3	145	5.95	weight	0	400	0
კონსერვი ზეთისხილის "Mioliva" შავი კურკიანი	16	2.5	4	165	5.95	weight	0	400	0
კონსერვი სოკოს "ბონო" დაჭრილი	0.2	0	4	25	3.95	weight	0	800	0
კონსერვი სიმინდის "ბონო"	1	0.2	16	80	2.95	weight	0	340	0
კონსერვი ბარდის "ჩვენი სუფრა" (შუშა)	4.5	0.6	5	70	6.2	weight	0	700	0
კონსერვი ბარდის "ბონო" მწვანე	4	0.5	4.5	65	2.2	weight	0	400	0
კონსერვი სიმინდის "ლორადო"	1.2	0.2	17	85	5.75	weight	0	370	0
კონსერვი ბარდის "ბარაქა" მწვანე	4.2	0.6	5	68	2.5	weight	0	400	0
